model,sampler,seed,bs,lr,model_loc,fold,epoch,set_type,loss,fn,fp,tn,tp,acc,prec,rec,f1,voter
rob_base,sequential,33,16,1e-05,,5,,test,,44,93,582,61,0.8243589743589743,0.3961038961038961,0.580952380952381,0.47104247104247104,6.0
rob_base,sequential,33,16,1e-05,,5,,test,,44,80,595,61,0.841025641025641,0.4326241134751773,0.580952380952381,0.49593495934959353,maj_vote
rob_base,sequential,33,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_33_bs16_lr1e-05_f6_v0,6,,dev,,69,71,616,60,0.8284313725490197,0.4580152671755725,0.46511627906976744,0.4615384615384615,0.0
rob_base,sequential,33,16,1e-05,,6,,test,,87,56,593,45,0.8169014084507042,0.44554455445544555,0.3409090909090909,0.38626609442060084,0.0
rob_base,sequential,33,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_33_bs16_lr1e-05_f6_v1,6,,dev,,69,42,641,36,0.8591370558375635,0.46153846153846156,0.34285714285714286,0.3934426229508197,1.0
rob_base,sequential,33,16,1e-05,,6,,test,,99,40,609,33,0.8220230473751601,0.4520547945205479,0.25,0.3219512195121951,1.0
rob_base,sequential,33,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_33_bs16_lr1e-05_f6_v2,6,,dev,,74,78,605,47,0.8109452736318408,0.376,0.3884297520661157,0.3821138211382114,2.0
rob_base,sequential,33,16,1e-05,,6,,test,,81,73,576,51,0.8028169014084507,0.4112903225806452,0.38636363636363635,0.3984375,2.0
rob_base,sequential,33,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_33_bs16_lr1e-05_f6_v3,6,,dev,0.26394962432081265,70,47,617,47,0.8501920614596671,0.5,0.4017094017094017,0.44549763033175355,3.0
rob_base,sequential,33,16,1e-05,,6,,test,,88,63,586,44,0.8066581306017926,0.411214953271028,0.3333333333333333,0.36820083682008364,3.0
rob_base,sequential,33,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_33_bs16_lr1e-05_f6_v4,6,,dev,0.18137092704884708,58,63,608,68,0.848180677540778,0.5190839694656488,0.5396825396825397,0.5291828793774319,4.0
rob_base,sequential,33,16,1e-05,,6,,test,,89,55,594,43,0.8156209987195903,0.4387755102040816,0.32575757575757575,0.3739130434782608,4.0
rob_base,sequential,33,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_33_bs16_lr1e-05_f6_v5,6,,dev,0.31268577055629354,86,47,623,32,0.8312182741116751,0.4050632911392405,0.2711864406779661,0.3248730964467005,5.0
rob_base,sequential,33,16,1e-05,,6,,test,,92,46,603,40,0.8233034571062741,0.46511627906976744,0.30303030303030304,0.36697247706422015,5.0
rob_base,sequential,33,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_33_bs16_lr1e-05_f6_v6,6,,dev,0.26584573661908506,82,48,624,55,0.8393077873918418,0.5339805825242718,0.40145985401459855,0.45833333333333326,6.0
rob_base,sequential,33,16,1e-05,,6,,test,,102,41,608,30,0.8169014084507042,0.4225352112676056,0.22727272727272727,0.29556650246305416,6.0
rob_base,sequential,33,16,1e-05,,6,,test,,91,47,602,41,0.8233034571062741,0.4659090909090909,0.3106060606060606,0.3727272727272727,maj_vote
rob_base,sequential,33,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_33_bs16_lr1e-05_f7_v0,7,,dev,,61,64,619,44,0.8413705583756346,0.4074074074074074,0.41904761904761906,0.4131455399061033,0.0
rob_base,sequential,33,16,1e-05,,7,,test,,67,75,612,62,0.8259803921568627,0.45255474452554745,0.4806201550387597,0.4661654135338346,0.0
rob_base,sequential,33,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_33_bs16_lr1e-05_f7_v1,7,,dev,,87,44,639,34,0.8370646766169154,0.4358974358974359,0.2809917355371901,0.3417085427135679,1.0
rob_base,sequential,33,16,1e-05,,7,,test,,79,59,628,50,0.8308823529411765,0.45871559633027525,0.3875968992248062,0.42016806722689076,1.0
rob_base,sequential,33,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_33_bs16_lr1e-05_f7_v2,7,,dev,,72,38,626,45,0.8591549295774648,0.5421686746987951,0.38461538461538464,0.44999999999999996,2.0
rob_base,sequential,33,16,1e-05,,7,,test,,78,69,618,51,0.8198529411764706,0.425,0.3953488372093023,0.40963855421686746,2.0
rob_base,sequential,33,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_33_bs16_lr1e-05_f7_v3,7,,dev,0.19601128255976505,71,51,620,55,0.8469259723964868,0.5188679245283019,0.4365079365079365,0.47413793103448276,3.0
rob_base,sequential,33,16,1e-05,,7,,test,,79,59,628,50,0.8308823529411765,0.45871559633027525,0.3875968992248062,0.42016806722689076,3.0
rob_base,sequential,33,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_33_bs16_lr1e-05_f7_v4,7,,dev,0.2508198382020146,94,43,627,24,0.8261421319796954,0.3582089552238806,0.2033898305084746,0.2594594594594594,4.0
rob_base,sequential,33,16,1e-05,,7,,test,,81,53,634,48,0.8357843137254902,0.4752475247524752,0.37209302325581395,0.4173913043478261,4.0
rob_base,sequential,33,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_33_bs16_lr1e-05_f7_v5,7,,dev,0.24162859364555825,69,81,591,68,0.8145859085290482,0.4563758389261745,0.49635036496350365,0.4755244755244755,5.0
rob_base,sequential,33,16,1e-05,,7,,test,,72,63,624,57,0.8345588235294118,0.475,0.4418604651162791,0.4578313253012048,5.0
rob_base,sequential,33,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_33_bs16_lr1e-05_f7_v6,7,,dev,0.20471156880522917,77,42,660,54,0.8571428571428571,0.5625,0.4122137404580153,0.4757709251101322,6.0
rob_base,sequential,33,16,1e-05,,7,,test,,84,46,641,45,0.8406862745098039,0.4945054945054945,0.3488372093023256,0.40909090909090917,6.0
rob_base,sequential,33,16,1e-05,,7,,test,,77,53,634,52,0.8406862745098039,0.49523809523809526,0.40310077519379844,0.4444444444444444,maj_vote
rob_base,sequential,33,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_33_bs16_lr1e-05_f8_v0,8,,dev,,77,48,635,44,0.8445273631840796,0.4782608695652174,0.36363636363636365,0.4131455399061033,0.0
rob_base,sequential,33,16,1e-05,,8,,test,,66,57,626,39,0.8439086294416244,0.40625,0.37142857142857144,0.3880597014925374,0.0
rob_base,sequential,33,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_33_bs16_lr1e-05_f8_v1,8,,dev,,69,44,620,48,0.8553137003841229,0.5217391304347826,0.41025641025641024,0.45933014354066987,1.0
rob_base,sequential,33,16,1e-05,,8,,test,,64,60,623,41,0.8426395939086294,0.40594059405940597,0.3904761904761905,0.39805825242718446,1.0
rob_base,sequential,33,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_33_bs16_lr1e-05_f8_v2,8,,dev,,68,58,613,58,0.8419071518193224,0.5,0.4603174603174603,0.4793388429752066,2.0
rob_base,sequential,33,16,1e-05,,8,,test,,68,55,628,37,0.8439086294416244,0.40217391304347827,0.3523809523809524,0.3756345177664975,2.0
rob_base,sequential,33,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_33_bs16_lr1e-05_f8_v3,8,,dev,0.2174831484154127,87,47,623,31,0.8299492385786802,0.3974358974358974,0.2627118644067797,0.3163265306122449,3.0
rob_base,sequential,33,16,1e-05,,8,,test,,66,50,633,39,0.8527918781725888,0.43820224719101125,0.37142857142857144,0.4020618556701031,3.0
rob_base,sequential,33,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_33_bs16_lr1e-05_f8_v4,8,,dev,0.277208362960427,86,42,630,51,0.8417799752781211,0.5483870967741935,0.3722627737226277,0.4434782608695652,4.0
rob_base,sequential,33,16,1e-05,,8,,test,,71,40,643,34,0.8591370558375635,0.4594594594594595,0.3238095238095238,0.3798882681564246,4.0
rob_base,sequential,33,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_33_bs16_lr1e-05_f8_v5,8,,dev,0.25461359745144246,58,79,623,73,0.8355342136854742,0.48026315789473684,0.5572519083969466,0.5159010600706714,5.0
rob_base,sequential,33,16,1e-05,,8,,test,,57,83,600,48,0.8223350253807107,0.366412213740458,0.45714285714285713,0.4067796610169492,5.0
rob_base,sequential,33,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_33_bs16_lr1e-05_f8_v6,8,,dev,0.20130748863789505,59,47,628,46,0.8641025641025641,0.4946236559139785,0.4380952380952381,0.46464646464646464,6.0
rob_base,sequential,33,16,1e-05,,8,,test,,62,59,624,43,0.8464467005076142,0.4215686274509804,0.4095238095238095,0.41545893719806765,6.0
rob_base,sequential,33,16,1e-05,,8,,test,,68,54,629,37,0.8451776649746193,0.4065934065934066,0.3523809523809524,0.3775510204081633,maj_vote
rob_base,sequential,33,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_33_bs16_lr1e-05_f9_v0,9,,dev,,72,44,620,45,0.8514724711907811,0.5056179775280899,0.38461538461538464,0.4368932038834951,0.0
rob_base,sequential,33,16,1e-05,,9,,test,,85,42,641,36,0.8420398009950248,0.46153846153846156,0.2975206611570248,0.36180904522613067,0.0
rob_base,sequential,33,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_33_bs16_lr1e-05_f9_v1,9,,dev,,63,67,604,63,0.8368883312421581,0.4846153846153846,0.5,0.49218749999999994,1.0
rob_base,sequential,33,16,1e-05,,9,,test,,87,43,640,34,0.8383084577114428,0.44155844155844154,0.2809917355371901,0.3434343434343434,1.0
rob_base,sequential,33,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_33_bs16_lr1e-05_f9_v2,9,,dev,,86,66,604,32,0.8071065989847716,0.32653061224489793,0.2711864406779661,0.2962962962962963,2.0
rob_base,sequential,33,16,1e-05,,9,,test,,82,45,638,39,0.8420398009950248,0.4642857142857143,0.32231404958677684,0.3804878048780488,2.0
rob_base,sequential,33,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_33_bs16_lr1e-05_f9_v3,9,,dev,0.2374810894118182,68,74,598,69,0.8244746600741656,0.4825174825174825,0.5036496350364964,0.4928571428571429,3.0
rob_base,sequential,33,16,1e-05,,9,,test,,88,59,624,33,0.8171641791044776,0.358695652173913,0.2727272727272727,0.30985915492957744,3.0
rob_base,sequential,33,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_33_bs16_lr1e-05_f9_v4,9,,dev,0.19138365416255046,83,39,663,48,0.8535414165666266,0.5517241379310345,0.366412213740458,0.44036697247706424,4.0
rob_base,sequential,33,16,1e-05,,9,,test,,87,39,644,34,0.8432835820895522,0.4657534246575342,0.2809917355371901,0.3505154639175257,4.0
rob_base,sequential,33,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_33_bs16_lr1e-05_f9_v5,9,,dev,0.3200710839033127,59,48,627,46,0.8628205128205129,0.48936170212765956,0.4380952380952381,0.4623115577889448,5.0
rob_base,sequential,33,16,1e-05,,9,,test,,90,42,641,31,0.835820895522388,0.4246575342465753,0.256198347107438,0.31958762886597936,5.0
rob_base,sequential,33,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_33_bs16_lr1e-05_f9_v6,9,,dev,0.3022840523160994,76,85,564,56,0.793854033290653,0.3971631205673759,0.42424242424242425,0.4102564102564103,6.0
rob_base,sequential,33,16,1e-05,,9,,test,,64,78,605,57,0.8233830845771144,0.4222222222222222,0.47107438016528924,0.44531249999999994,6.0
rob_base,sequential,33,16,1e-05,,9,,test,,85,41,642,36,0.8432835820895522,0.4675324675324675,0.2975206611570248,0.3636363636363636,maj_vote
rob_base,sequential,33,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_33_bs16_lr1e-05_f10_v0,10,,dev,,68,48,623,58,0.8544542032622334,0.5471698113207547,0.4603174603174603,0.5,0.0
rob_base,sequential,33,16,1e-05,,10,,test,,74,44,620,43,0.8489116517285531,0.4942528735632184,0.36752136752136755,0.42156862745098045,0.0
rob_base,sequential,33,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_33_bs16_lr1e-05_f10_v1,10,,dev,,71,74,596,47,0.815989847715736,0.3884297520661157,0.3983050847457627,0.3933054393305439,1.0
rob_base,sequential,33,16,1e-05,,10,,test,,63,83,581,54,0.8130601792573624,0.39416058394160586,0.46153846153846156,0.4251968503937008,1.0
rob_base,sequential,33,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_33_bs16_lr1e-05_f10_v2,10,,dev,,53,138,534,84,0.7639060568603214,0.3783783783783784,0.6131386861313869,0.46796657381615603,2.0
rob_base,sequential,33,16,1e-05,,10,,test,,51,136,528,66,0.7605633802816901,0.32673267326732675,0.5641025641025641,0.41379310344827586,2.0
rob_base,sequential,33,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_33_bs16_lr1e-05_f10_v3,10,,dev,0.2960579555069831,59,85,617,72,0.8271308523409364,0.4585987261146497,0.549618320610687,0.5000000000000001,3.0
rob_base,sequential,33,16,1e-05,,10,,test,,55,99,565,62,0.8028169014084507,0.38509316770186336,0.5299145299145299,0.4460431654676259,3.0
rob_base,sequential,33,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_33_bs16_lr1e-05_f10_v4,10,,dev,0.3127750787335887,41,92,583,64,0.8294871794871795,0.41025641025641024,0.6095238095238096,0.49042145593869735,4.0
rob_base,sequential,33,16,1e-05,,10,,test,,59,98,566,58,0.7989756722151088,0.3717948717948718,0.49572649572649574,0.42490842490842495,4.0
rob_base,sequential,33,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_33_bs16_lr1e-05_f10_v5,10,,dev,0.3070747062582476,71,89,560,61,0.795134443021767,0.4066666666666667,0.4621212121212121,0.43262411347517726,5.0
rob_base,sequential,33,16,1e-05,,10,,test,,58,91,573,59,0.8092189500640204,0.3933333333333333,0.5042735042735043,0.44194756554307113,5.0
rob_base,sequential,33,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_33_bs16_lr1e-05_f10_v6,10,,dev,0.36719648864932525,79,62,625,50,0.8272058823529411,0.44642857142857145,0.3875968992248062,0.4149377593360996,6.0
rob_base,sequential,33,16,1e-05,,10,,test,,77,35,629,40,0.8565941101152369,0.5333333333333333,0.3418803418803419,0.4166666666666667,6.0
rob_base,sequential,33,16,1e-05,,10,,test,,62,80,584,55,0.8181818181818182,0.4074074074074074,0.4700854700854701,0.4365079365079365,maj_vote
rob_base,sequential,44,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_44_bs16_lr1e-05_f1_v0,1,,dev,,82,58,612,36,0.8223350253807107,0.3829787234042553,0.3050847457627119,0.339622641509434,0.0
rob_base,sequential,44,16,1e-05,,1,,test,,69,59,612,57,0.8393977415307403,0.49137931034482757,0.4523809523809524,0.47107438016528924,0.0
rob_base,sequential,44,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_44_bs16_lr1e-05_f1_v1,1,,dev,,70,72,600,67,0.8244746600741656,0.48201438848920863,0.48905109489051096,0.4855072463768116,1.0
rob_base,sequential,44,16,1e-05,,1,,test,,66,60,611,60,0.8419071518193224,0.5,0.47619047619047616,0.4878048780487805,1.0
rob_base,sequential,44,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_44_bs16_lr1e-05_f1_v2,1,,dev,,72,52,650,59,0.851140456182473,0.5315315315315315,0.45038167938931295,0.48760330578512395,2.0
rob_base,sequential,44,16,1e-05,,1,,test,,63,81,590,63,0.8193224592220828,0.4375,0.5,0.4666666666666667,2.0
rob_base,sequential,44,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_44_bs16_lr1e-05_f1_v3,1,,dev,,64,46,629,41,0.8589743589743589,0.47126436781609193,0.3904761904761905,0.42708333333333337,3.0
rob_base,sequential,44,16,1e-05,,1,,test,,76,49,622,50,0.8431618569636136,0.5050505050505051,0.3968253968253968,0.4444444444444444,3.0
rob_base,sequential,44,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_44_bs16_lr1e-05_f1_v4,1,,dev,,88,25,624,44,0.8553137003841229,0.6376811594202898,0.3333333333333333,0.43781094527363185,4.0
rob_base,sequential,44,16,1e-05,,1,,test,,75,49,622,51,0.8444165621079046,0.51,0.40476190476190477,0.45132743362831856,4.0
rob_base,sequential,44,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_44_bs16_lr1e-05_f1_v5,1,,dev,0.2010064376752131,75,59,628,54,0.8357843137254902,0.4778761061946903,0.4186046511627907,0.4462809917355372,5.0
rob_base,sequential,44,16,1e-05,,1,,test,,67,71,600,59,0.8268506900878294,0.45384615384615384,0.46825396825396826,0.46093749999999994,5.0
rob_base,sequential,44,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_44_bs16_lr1e-05_f1_v6,1,,dev,0.21153856330551207,66,63,620,39,0.8362944162436549,0.38235294117647056,0.37142857142857144,0.37681159420289856,6.0
rob_base,sequential,44,16,1e-05,,1,,test,,63,74,597,63,0.8281053952321205,0.45985401459854014,0.5,0.4790874524714829,6.0
rob_base,sequential,44,16,1e-05,,1,,test,,69,53,618,57,0.8469259723964868,0.5181818181818182,0.4523809523809524,0.48305084745762705,maj_vote
rob_base,sequential,44,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_44_bs16_lr1e-05_f2_v0,2,,dev,,67,63,609,70,0.8393077873918418,0.5263157894736842,0.5109489051094891,0.5185185185185186,0.0
rob_base,sequential,44,16,1e-05,,2,,test,,88,49,621,30,0.8261421319796954,0.379746835443038,0.2542372881355932,0.30456852791878175,0.0
rob_base,sequential,44,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_44_bs16_lr1e-05_f2_v1,2,,dev,,71,66,636,60,0.8355342136854742,0.47619047619047616,0.4580152671755725,0.4669260700389105,1.0
rob_base,sequential,44,16,1e-05,,2,,test,,88,53,617,30,0.8210659898477157,0.3614457831325301,0.2542372881355932,0.29850746268656714,1.0
rob_base,sequential,44,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_44_bs16_lr1e-05_f2_v2,2,,dev,,62,43,632,43,0.8653846153846154,0.5,0.4095238095238095,0.450261780104712,2.0
rob_base,sequential,44,16,1e-05,,2,,test,,86,53,617,32,0.8236040609137056,0.3764705882352941,0.2711864406779661,0.31527093596059114,2.0
rob_base,sequential,44,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_44_bs16_lr1e-05_f2_v3,2,,dev,,88,45,604,44,0.8297055057618438,0.4943820224719101,0.3333333333333333,0.39819004524886875,3.0
rob_base,sequential,44,16,1e-05,,2,,test,,86,48,622,32,0.8299492385786802,0.4,0.2711864406779661,0.3232323232323232,3.0
rob_base,sequential,44,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_44_bs16_lr1e-05_f2_v4,2,,dev,,87,35,652,42,0.8504901960784313,0.5454545454545454,0.32558139534883723,0.4077669902912622,4.0
rob_base,sequential,44,16,1e-05,,2,,test,,98,30,640,20,0.8375634517766497,0.4,0.1694915254237288,0.23809523809523808,4.0
rob_base,sequential,44,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_44_bs16_lr1e-05_f2_v5,2,,dev,0.20761209322218585,68,54,629,37,0.8451776649746193,0.4065934065934066,0.3523809523809524,0.3775510204081633,5.0
rob_base,sequential,44,16,1e-05,,2,,test,,87,50,620,31,0.8261421319796954,0.38271604938271603,0.2627118644067797,0.31155778894472363,5.0
rob_base,sequential,44,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_44_bs16_lr1e-05_f2_v6,2,,dev,0.19995556976646184,75,51,632,46,0.8432835820895522,0.4742268041237113,0.38016528925619836,0.4220183486238532,6.0
rob_base,sequential,44,16,1e-05,,2,,test,,88,55,615,30,0.8185279187817259,0.35294117647058826,0.2542372881355932,0.29556650246305416,6.0
rob_base,sequential,44,16,1e-05,,2,,test,,89,41,629,29,0.8350253807106599,0.4142857142857143,0.2457627118644068,0.30851063829787234,maj_vote
rob_base,sequential,44,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_44_bs16_lr1e-05_f3_v0,3,,dev,,79,39,663,52,0.858343337334934,0.5714285714285714,0.3969465648854962,0.46846846846846846,0.0
rob_base,sequential,44,16,1e-05,,3,,test,,79,51,621,58,0.8393077873918418,0.5321100917431193,0.4233576642335766,0.47154471544715443,0.0
rob_base,sequential,44,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_44_bs16_lr1e-05_f3_v1,3,,dev,,61,50,625,44,0.8576923076923076,0.46808510638297873,0.41904761904761906,0.4422110552763819,1.0
rob_base,sequential,44,16,1e-05,,3,,test,,72,68,604,65,0.826946847960445,0.48872180451127817,0.4744525547445255,0.4814814814814814,1.0
rob_base,sequential,44,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_44_bs16_lr1e-05_f3_v2,3,,dev,,83,62,587,49,0.8143405889884763,0.44144144144144143,0.3712121212121212,0.4032921810699588,2.0
rob_base,sequential,44,16,1e-05,,3,,test,,70,75,597,67,0.8207663782447466,0.47183098591549294,0.48905109489051096,0.48028673835125446,2.0
rob_base,sequential,44,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_44_bs16_lr1e-05_f3_v3,3,,dev,,75,63,624,54,0.8308823529411765,0.46153846153846156,0.4186046511627907,0.4390243902439025,3.0
rob_base,sequential,44,16,1e-05,,3,,test,,73,71,601,64,0.8220024721878862,0.4740740740740741,0.46715328467153283,0.47058823529411764,3.0
rob_base,sequential,44,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_44_bs16_lr1e-05_f3_v4,3,,dev,,69,51,632,36,0.8477157360406091,0.41379310344827586,0.34285714285714286,0.375,4.0
rob_base,sequential,44,16,1e-05,,3,,test,,73,59,613,64,0.8368355995055624,0.5203252032520326,0.46715328467153283,0.49230769230769234,4.0
rob_base,sequential,44,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_44_bs16_lr1e-05_f3_v5,3,,dev,0.1968767740085122,87,42,641,34,0.8395522388059702,0.4473684210526316,0.2809917355371901,0.3451776649746193,5.0
rob_base,sequential,44,16,1e-05,,3,,test,,79,63,609,58,0.8244746600741656,0.4793388429752066,0.4233576642335766,0.4496124031007752,5.0
rob_base,sequential,44,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_44_bs16_lr1e-05_f3_v6,3,,dev,0.1893739232234657,75,48,616,42,0.8425096030729834,0.4666666666666667,0.358974358974359,0.40579710144927544,6.0
rob_base,sequential,44,16,1e-05,,3,,test,,74,74,598,63,0.8170580964153276,0.45985401459854014,0.45985401459854014,0.45985401459854014,6.0
rob_base,sequential,44,16,1e-05,,3,,test,,78,63,609,59,0.8257107540173053,0.48360655737704916,0.4306569343065693,0.4555984555984555,maj_vote
rob_base,sequential,44,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_44_bs16_lr1e-05_f4_v0,4,,dev,,66,45,630,39,0.8576923076923076,0.4642857142857143,0.37142857142857144,0.41269841269841273,0.0
rob_base,sequential,44,16,1e-05,,4,,test,,79,43,659,52,0.8535414165666266,0.5473684210526316,0.3969465648854962,0.46017699115044247,0.0
rob_base,sequential,44,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_44_bs16_lr1e-05_f4_v1,4,,dev,,82,60,589,50,0.8181818181818182,0.45454545454545453,0.3787878787878788,0.4132231404958678,1.0
rob_base,sequential,44,16,1e-05,,4,,test,,74,46,656,57,0.8559423769507803,0.5533980582524272,0.4351145038167939,0.4871794871794872,1.0
rob_base,sequential,44,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_44_bs16_lr1e-05_f4_v2,4,,dev,,78,59,628,51,0.8321078431372549,0.4636363636363636,0.3953488372093023,0.4267782426778242,2.0
rob_base,sequential,44,16,1e-05,,4,,test,,80,54,648,51,0.8391356542617047,0.4857142857142857,0.3893129770992366,0.4322033898305085,2.0
rob_base,sequential,44,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_44_bs16_lr1e-05_f4_v3,4,,dev,,65,60,623,40,0.8413705583756346,0.4,0.38095238095238093,0.3902439024390244,3.0
rob_base,sequential,44,16,1e-05,,4,,test,,70,54,648,61,0.851140456182473,0.5304347826086957,0.46564885496183206,0.49593495934959353,3.0
rob_base,sequential,44,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_44_bs16_lr1e-05_f4_v4,4,,dev,,82,49,634,39,0.8370646766169154,0.4431818181818182,0.32231404958677684,0.37320574162679426,4.0
rob_base,sequential,44,16,1e-05,,4,,test,,78,50,652,53,0.8463385354141657,0.5145631067961165,0.40458015267175573,0.452991452991453,4.0
rob_base,sequential,44,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_44_bs16_lr1e-05_f4_v5,4,,dev,0.17212348824469886,76,44,620,41,0.8463508322663252,0.4823529411764706,0.3504273504273504,0.4059405940594059,5.0
rob_base,sequential,44,16,1e-05,,4,,test,,70,55,647,61,0.8499399759903962,0.5258620689655172,0.46564885496183206,0.4939271255060729,5.0
rob_base,sequential,44,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_44_bs16_lr1e-05_f4_v6,4,,dev,0.19905325052532502,72,61,610,54,0.8331242158092849,0.46956521739130436,0.42857142857142855,0.4481327800829875,6.0
rob_base,sequential,44,16,1e-05,,4,,test,,75,50,652,56,0.8499399759903962,0.5283018867924528,0.42748091603053434,0.47257383966244726,6.0
rob_base,sequential,44,16,1e-05,,4,,test,,73,48,654,58,0.8547418967587035,0.5471698113207547,0.44274809160305345,0.48945147679324896,maj_vote
rob_base,sequential,44,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_44_bs16_lr1e-05_f5_v0,5,,dev,,75,104,545,57,0.7708066581306018,0.35403726708074534,0.4318181818181818,0.38907849829351543,0.0
rob_base,sequential,44,16,1e-05,,5,,test,,42,119,556,63,0.7935897435897435,0.34615384615384615,0.6,0.43902439024390244,0.0
rob_base,sequential,44,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_44_bs16_lr1e-05_f5_v1,5,,dev,,52,120,567,77,0.7892156862745098,0.39086294416243655,0.5968992248062015,0.4723926380368098,1.0
rob_base,sequential,44,16,1e-05,,5,,test,,41,118,557,64,0.7961538461538461,0.3516483516483517,0.6095238095238096,0.445993031358885,1.0
rob_base,sequential,44,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_44_bs16_lr1e-05_f5_v2,5,,dev,,57,82,601,48,0.8236040609137056,0.36923076923076925,0.45714285714285713,0.4085106382978724,2.0
rob_base,sequential,44,16,1e-05,,5,,test,,47,87,588,58,0.8282051282051283,0.4,0.5523809523809524,0.464,2.0
rob_base,sequential,44,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_44_bs16_lr1e-05_f5_v3,5,,dev,,70,92,591,51,0.7985074626865671,0.35664335664335667,0.4214876033057851,0.3863636363636364,3.0
rob_base,sequential,44,16,1e-05,,5,,test,,42,93,582,63,0.8269230769230769,0.40384615384615385,0.6,0.4827586206896552,3.0
rob_base,sequential,44,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_44_bs16_lr1e-05_f5_v4,5,,dev,,58,96,568,59,0.8028169014084507,0.38064516129032255,0.5042735042735043,0.4338235294117647,4.0
rob_base,sequential,44,16,1e-05,,5,,test,,37,125,550,68,0.7923076923076923,0.35233160621761656,0.6476190476190476,0.45637583892617445,4.0
